language,country-code,geoId,name,local-name,trimmed-name,is-exclude
kr,TH,10000090,Mueang Yala District,무앙 얄라 지구,무앙 얄라 지,TRUE
kr,TH,10000146,Betong District,베통 지구,베통 지,TRUE
kr,TH,10003433,Ban Khok District,반콕 지구,반콕 지,TRUE
kr,TH,10001503,Tron District,트론 지구,트론 지,TRUE
kr,TH,10000279,Fak Tha District,팍타 지구,팍타 지,TRUE
kr,TH,10001613,Nam Pat District,남팟 지구,남팟 지,TRUE
kr,TH,10001688,Thong Saen Khan District,통 샌 칸 지구,통 샌 칸 지,TRUE
kr,TH,10001923,Phichai District,피차이 지구,피차이 지,TRUE
kr,TH,10000861,Tha Pla District,타 플라 지구,타 플라 지,TRUE
kr,TH,10000273,Laplae District,라플라에 지구,라플라에 지,TRUE
kr,TH,10001221,Mueang Uttaradit District,무앙 우따라딧 지구,무앙 우따라딧 지,TRUE
kr,TH,10001838,Sawang Arom District,사왕아롬 지구,사왕아롬 지,TRUE
kr,TH,10000305,Nong Chang District,농창 지구,농창 지,TRUE
kr,TH,10000581,Lan Sak District,란삭 지구,란삭 지,TRUE
kr,TH,10001584,Huai Khot District,화이콧 지구,화이콧 지,TRUE
kr,TH,10001006,Ban Rai District,반 라이 지구,반 라이 지,TRUE
kr,TH,10002488,Thap Than District,탑탄 지구,탑탄 지,TRUE
kr,TH,10003787,Nong Klang Dong,농클랑동,농클랑,TRUE
kr,TH,10000299,Mueang Uthai Thani District,무앙우타이타니 지구,무앙우타이타니 지,TRUE
kr,TH,10001631,Nong Khayang District,농 카양 지구,농 카양 지,TRUE
kr,TH,10000449,Laem Ngop District,램 응옵 지구,램 응옵 지,TRUE
kr,TH,10000984,Bo Rai District,보라이 지구,보라이 지,TRUE
kr,TH,10007014,Nonsi,논시,논,TRUE
kr,TH,10001490,Khlong Yai District,클롱야이 지구,클롱야이 지,TRUE
kr,TH,10002188,Khao Saming District,카오 사밍 지구,카오 사밍 지,TRUE
kr,TH,10002883,Thung Nonsi,퉁 논시,퉁 논,TRUE
kr,TH,10000447,Mueang Trat District,무앙뜨랏 지구,무앙뜨랏 지,TRUE
kr,TH,10002672,Tha Takiap District,타 타키압 지구,타 타키압 지,TRUE
kr,TH,10004223,Khlong Khuean District,클롱 쿠안 지구,클롱 쿠안 지,TRUE
kr,TH,10000453,Ban Pho District,반포 지구,반포 지,TRUE
kr,TH,10002985,Bang Khla District,방클라 지구,방클라 지,TRUE
kr,TH,10002127,Plaeng Yao District,플랭 야오 지구,플랭 야오 지,TRUE
kr,TH,10001528,Bang Pakong District,방 파콩 지구,방 파콩 지,TRUE
kr,TH,10000416,Bang Nam Priao District,방 남 프리아오 지구,방 남 프리아오 지,TRUE
kr,TH,10002308,Don Chimphli,돈 침플리,돈 침플,TRUE
kr,TH,10000645,Sanam Chai Khet District,사남 차이켓 지구,사남 차이켓 지,TRUE
kr,TH,10002295,Ratchasan District,랏차산 지구,랏차산 지,TRUE
kr,TH,10001904,Phanom Sarakham District,파놈 사라캄 지구,파놈 사라캄 지,TRUE
kr,TH,10001318,Mueang Chachoengsao District,무앙 차청사오 지구,무앙 차청사오 지,TRUE
kr,TH,10000107,Mae Sot District,매솟 지구,매솟 지,TRUE
kr,TH,10005259,Mae Ku,매 구,매,TRUE
kr,TH,10001073,Wang Chao District,왕차오 지구,왕차오 지,TRUE
kr,TH,10000414,Sam Ngao District,삼응아오 지구,삼응아오 지,TRUE
kr,TH,10005488,Yan Ri,얀 리,얀,TRUE
kr,TH,10002666,Tha Song Yang District,타 송 양 지구,타 송 양 지,TRUE
kr,TH,10000865,Phop Phra District,폽프라 지구,폽프라 지,TRUE
kr,TH,10003128,Mae Ramat District,매라마트 지구,매라마트 지,TRUE
kr,TH,10002443,Ban Tak District,반탁 지구,반탁 지,TRUE
kr,TH,10000042,Umphang District,엄팡지구,엄팡지,TRUE
kr,TH,10001062,Mueang Tak District,무앙탁 지구,무앙탁 지,TRUE
kr,TH,10003650,Non Narai District,논 나라이 지구,논 나라이 지,TRUE
kr,TH,10000385,Rattanaburi District,랏타나부리 지구,랏타나부리 지,TRUE
kr,TH,10000802,Rattanaburi,라타나부리,라타나부,TRUE
kr,TH,10002185,Samrong Thap District,삼롱탑 지구,삼롱탑 지,TRUE
kr,TH,10005354,Muen Si,무엔시,무엔,TRUE
kr,TH,10003542,Kap Choeng District,캅청 지구,캅청 지,TRUE
kr,TH,10002434,Buachet District,부아셰 지구,부아셰 지,TRUE
kr,TH,10000707,Chom Phra District,촘프라 지구,촘프라 지,TRUE
kr,TH,10000886,Si Narong District,시나롱 지구,시나롱 지,TRUE
kr,TH,10001080,Phanom Dong Rak District,파놈 동락 지구,파놈 동락 지,TRUE
kr,TH,10000038,Lamduan District,람두안 지구,람두안 지,TRUE
kr,TH,10002268,Sangkha District,상카 지구,상카 지,TRUE
kr,TH,10000351,Sikhoraphum District,시코라품 지구,시코라품 지,TRUE
kr,TH,10002193,Khwao Sinarin District,콰오 시나린 지구,콰오 시나린 지,TRUE
kr,TH,10002016,Sanom District,사놈 지구,사놈 지,TRUE
kr,TH,10002012,Tha Tum District,타툼 지구,타툼 지,TRUE
kr,TH,10000327,Chumphon Buri District,춤폰부리 지구,춤폰부리 지,TRUE
kr,TH,10001178,Chumphon Buri,춤폰부리,춤폰부,TRUE
kr,TH,10001111,Prasat District,프라삿 지구,프라삿 지,TRUE
kr,TH,10000749,Mueang Surin District,무앙수린 지구,무앙수린 지,TRUE
kr,TH,30010759,Bu Rue Si,부 루에 시,부 루에,TRUE
kr,TH,10000227,Suphan Buri,수판 부리,수판 부,TRUE
kr,TH,10000885,Nong Ya Sai District,농야사이 지구,농야사이 지,TRUE
kr,TH,10000744,Don Chedi District,돈체디 지구,돈체디 지,TRUE
kr,TH,10001235,Dan Chang District,단창 지구,단창 지,TRUE
kr,TH,10001250,Sam Chuk District,삼척 지구,삼척 지,TRUE
kr,TH,10001271,Si Prachan District,시 프라찬 지구,시 프라찬 지,TRUE
kr,TH,10002224,Song Phi Nong District,송피농 지구,송피농 지,TRUE
kr,TH,10001166,Bang Pla Ma District,방 플라 마 지구,방 플라 마 지,TRUE
kr,TH,10003114,Sali,살리,살,TRUE
kr,TH,10000289,U Thong District,유 통 지구,유 통 지,TRUE
kr,TH,10000378,Doem Bang Nang Buat District,돔 방 낭 부앗 지구,돔 방 낭 부앗 지,TRUE
kr,TH,10002852,Thung Khli,퉁 클리,퉁 클,TRUE
kr,TH,10000859,Mueang Suphan Buri District,무앙 수판 부리 지구,무앙 수판 부리 지,TRUE
kr,TH,10006364,Sanam Khli,사남 클리,사남 클,TRUE
kr,TH,10002924,Khiri Mat District,키리마트 지구,키리마트 지,TRUE
kr,TH,10003394,Na Choeng Khiri,나 초엥 키리,나 초엥 키,TRUE
kr,TH,10000579,Ban Dan Lan Hoi District,반 단 란 호이 지구,반 단 란 호이 지,TRUE
kr,TH,10003260,Si Nakhon District,시나콘 지구,시나콘 지,TRUE
kr,TH,10002371,Kong Krailat District,콩 크라이라트 지구,콩 크라이라트 지,TRUE
kr,TH,10002696,Thung Saliam District,퉁살리암 지구,퉁살리암 지,TRUE
kr,TH,10007542,Klang Dong,클랑 동,클랑,TRUE
kr,TH,10000780,Si Samrong District,시 삼롱 지구,시 삼롱 지,TRUE
kr,TH,10001499,Si Satchanalai District,시 삿차날라이 지구,시 삿차날라이 지,TRUE
kr,TH,10000008,Sawankhalok District,사왕카록 지구,사왕카록 지,TRUE
kr,TH,10000015,Mueang Sukhothai District,무앙 수코타이 지구,무앙 수코타이 지,TRUE
kr,TH,10000951,Saba Yoi District,사바 요이 지구,사바 요이 지,TRUE
kr,TH,10002540,Rattaphum District,라타품 지구,라타품 지,TRUE
kr,TH,10000843,Krasae Sin District,크라새신 지구,크라새신 지,TRUE
kr,TH,10000807,Khuan Niang District,쿠안니앙 지구,쿠안니앙 지,TRUE
kr,TH,10000957,Na Thawi District,나 타위 지구,나 타위 지,TRUE
kr,TH,10003453,Na Mo Si,나 모 시,나 모,TRUE
kr,TH,10000544,Thepha District,테파 지구,테파 지,TRUE
kr,TH,10000986,Chana District,차나 지구,차나 지,TRUE
kr,TH,10004208,Bang Klam District,방 클람 지구,방 클람 지,TRUE
kr,TH,10002304,Sathing Phra District,사팅 프라 지구,사팅 프라 지,TRUE
kr,TH,10004808,Khlong Ri,클롱 리,클롱,TRUE
kr,TH,10000776,Ranot District,라노트 지구,라노트 지,TRUE
kr,TH,10000754,Singhanakhon District,싱하나콘 지구,싱하나콘 지,TRUE
kr,TH,10001900,Sadao District,사다오 지구,사다오 지,TRUE
kr,TH,10001934,Na Mom District,나몸 지구,나몸 지,TRUE
kr,TH,10000082,Mueang Songkhla District,무앙 송클라 지구,무앙 송클라 지,TRUE
kr,TH,10002863,Khlong Hoi Khong District,클롱 호이콩 지구,클롱 호이콩 지,TRUE
kr,TH,10000137,Sing Buri,싱부리,싱부,TRUE
kr,TH,10001418,Tha Chang District,타창 지구,타창 지,TRUE
kr,TH,10001043,In Buri District,인 부리 지구,인 부리 지,TRUE
kr,TH,10001666,In Buri,인 부리,인 부,TRUE
kr,TH,10000136,Khai Bang Rachan District,카이 방 라찬 지구,카이 방 라찬 지,TRUE
kr,TH,10001107,Bang Rachan District,방라찬 지구,방라찬 지,TRUE
kr,TH,10001552,Phrom Buri District,프롬 부리 지구,프롬 부리 지,TRUE
kr,TH,10002069,Phrom Buri,프롬 부리,프롬 부,TRUE
kr,TH,10002008,Mueang Sing Buri District,무앙 싱 부리 지구,무앙 싱 부리 지,TRUE
kr,TH,10011090,Chak Si,착 시,착,TRUE
kr,TH,10000690,Khukhan District,쿠칸 지구,쿠칸 지,TRUE
kr,TH,10001172,Sila Lat District,실라랏 지구,실라랏 지,TRUE
kr,TH,10003707,Nong Bua Dong,농 부아 동,농 부아,TRUE
kr,TH,10000514,Benchalak District,벤찰락 지구,벤찰락 지,TRUE
kr,TH,10000600,Non Khun District,논 쿤 지구,논 쿤 지,TRUE
kr,TH,10003976,Bueng Bun District,부엥 번 지구,부엥 번 지,TRUE
kr,TH,10001664,Pho Si Suwan District,포시수완 지구,포시수완 지,TRUE
kr,TH,10001948,Si Rattana District,시 라타나 지구,시 라타나 지,TRUE
kr,TH,10000944,Huai Thap Than District,화이탑탄 지구,화이탑탄 지,TRUE
kr,TH,10002064,Phrai Bueng District,프라이부엥 지구,프라이부엥 지,TRUE
kr,TH,10000354,Yang Chum Noi District,양 춤 노이 지구,양 춤 노이 지,TRUE
kr,TH,10001940,Prang Ku District,쁘랑쿠 지구,쁘랑쿠 지,TRUE
kr,TH,10005101,Ku,구,,TRUE
kr,TH,10006001,Pho Si,포 시,포,TRUE
kr,TH,10001086,Rasi Salai District,라시 살라이 지구,라시 살라이 지,TRUE
kr,TH,10001224,Mueang Chan District,무앙찬 지구,무앙찬 지,TRUE
kr,TH,10000516,Phu Sing District,푸 싱 지구,푸 싱 지,TRUE
kr,TH,10001928,Phayu District,파유 지구,파유 지,TRUE
kr,TH,10000180,Kantharalak District,칸타랄락 지구,칸타랄락 지,TRUE
kr,TH,10000672,Kanthararom District,칸타라롬 지구,칸타라롬 지,TRUE
kr,TH,10001811,Khun Han District,쿤한 지구,쿤한 지,TRUE
kr,TH,10003978,Bak Dong,박 동,박,TRUE
kr,TH,10003236,Si,시,,TRUE
kr,TH,10002027,Wang Hin District,왕 힌 지구,왕 힌 지,TRUE
kr,TH,10000770,Uthumphon Phisai District,우툼폰 피사이 지구,우툼폰 피사이 지,TRUE
kr,TH,10000331,Mueang Si Sa Ket District,무앙시사켓 지구,무앙시사켓 지,TRUE
kr,TH,10001945,Mueang Satun District,무앙 사툰 지구,무앙 사툰 지,TRUE
kr,TH,10004605,Kettri,케트리,케트,TRUE
kr,TH,10001296,Khuan Don District,쿠안돈 지구,쿠안돈 지,TRUE
kr,TH,10001784,Thung Wa District,퉁와 지구,퉁와 지,TRUE
kr,TH,10001789,Manang District,마낭 지구,마낭 지,TRUE
kr,TH,10000287,Khuan Kalong District,쿠안 카롱 지구,쿠안 카롱 지,TRUE
kr,TH,10001727,Tha Phae District,타패 지구,타패 지,TRUE
kr,TH,10000432,La-ngu District,라응구,라응,TRUE
kr,TH,10000431,La-ngu,라응구,라응,TRUE
kr,TH,10000172,Saraburi,사라부리,사라부,TRUE
kr,TH,10000249,Phra Phutthabat District,프라푸타바트 지구,프라푸타바트 지,TRUE
kr,TH,10002340,Don Phut District,돈푸트 지구,돈푸트 지,TRUE
kr,TH,10004635,Wang Muang District,왕무앙 지구,왕무앙 지,TRUE
kr,TH,10001538,Ban Mo District,반모 지구,반모 지,TRUE
kr,TH,10000832,Sao Hai District,사오하이 지구,사오하이 지,TRUE
kr,TH,10004058,Nong Don District,농돈 지구,농돈 지,TRUE
kr,TH,10001864,Chaloem Phra Kiat District,찰롬 프라끼앗 지구,찰롬 프라끼앗 지,TRUE
kr,TH,10001416,Wihan Daeng District,위한댕 지구,위한댕 지,TRUE
kr,TH,10003749,Nong Saeng District,농 생 지구,농 생 지,TRUE
kr,TH,10000171,Kaeng Khoi District,캥코이 지구,캥코이 지,TRUE
kr,TH,10001855,Nong Khae District,농캐 지구,농캐 지,TRUE
kr,TH,10003207,Muak Lek District,무악렉 지구,무악렉 지,TRUE
kr,TH,10001739,Mueang Saraburi District,무앙 사라부리 지구,무앙 사라부리 지,TRUE
kr,TH,10002407,Khaen Dong District,켄동 지구,켄동 지,TRUE
kr,TH,10004611,Khaen Dong,켄동,켄,TRUE
kr,TH,10002367,Non Suwan District,논수완지구,논수완지,TRUE
kr,TH,10000942,Phlapphla Chai District,플라프라차이 지구,플라프라차이 지,TRUE
kr,TH,10001541,Pakham District,파캄 지구,파캄 지,TRUE
kr,TH,10000479,Lahan Sai District,라한사이 지구,라한사이 지,TRUE
kr,TH,10002122,Phutthaisong District,푸타이송 지구,푸타이송 지,TRUE
kr,TH,10002234,Ban Mai Chaiyaphot District,반 마이 차이야폿 지구,반 마이 차이야폿 지,TRUE
kr,TH,10003654,Ban Kruat District,반크루앗 지구,반크루앗 지,TRUE
kr,TH,10002326,Na Pho District,나 포 지구,나 포 지,TRUE
kr,TH,10003327,Krasang District,크라상 지구,크라상 지,TRUE
kr,TH,10000537,Non Din Daeng District,논 딘 댕 지구,논 딘 댕 지,TRUE
kr,TH,10003663,Ban Dan District,반단 지구,반단 지,TRUE
kr,TH,10001625,Huai Rat District,화이랏 지구,화이랏 지,TRUE
kr,TH,10000340,Chaloem Phra Kiat District,찰롬 프라끼앗 지구,찰롬 프라끼앗 지,TRUE
kr,TH,10001512,Khu Mueang District,쿠므앙 지구,쿠므앙 지,TRUE
kr,TH,10003043,Nong Hong District,농홍지구,농홍지,TRUE
kr,TH,10003728,Nong Chai Si,농 차이 시,농 차이,TRUE
kr,TH,10000511,Chamni District,참니 지구,참니 지,TRUE
kr,TH,10000923,Chamni,참리,참,TRUE
kr,TH,10000551,Lam Plai Mat District,람 플라이 맛 지구,람 플라이 맛 지,TRUE
kr,TH,10000400,Nong Ki District,농키 지구,농키 지,TRUE
kr,TH,10000670,Prakhon Chai District,프라콘차이 지구,프라콘차이 지,TRUE
kr,TH,10000215,Nang Rong District,낭롱구,낭롱,TRUE
kr,TH,10002280,Satuek District,사투엑 지구,사투엑 지,TRUE
kr,TH,10000163,Mueang Buri Ram District,무앙부리람 지구,무앙부리람 지,TRUE
kr,TH,10000342,Bang Khonthi District,방콘티 지구,방콘티 지,TRUE
kr,TH,10000470,Mueang Samut Songkhram District,무앙사뭇송크람 지구,무앙사뭇송크람 지,TRUE
kr,TH,10000405,Amphawa District,암파와 지구,암파와 지,TRUE
kr,TH,10004247,Bang Nang Li,방낭 리,방낭,TRUE
kr,TH,10000500,Ban Phaeo District,반패오 지구,반패오 지,TRUE
kr,TH,10000100,Krathum Baen District,크라툼 바엔 지구,크라툼 바엔 지,TRUE
kr,TH,10000097,Mueang Samut Sakhon District,무앙 사뭇 사콘 지구,무앙 사뭇 사콘 지,TRUE
kr,TH,10000445,Phra Samut Chedi District,프라사뭇 체디 지구,프라사뭇 체디 지,TRUE
kr,TH,10003298,Bang Sao Thong District,방사오통 지구,방사오통 지,TRUE
kr,TH,10000197,Bang Bo District,방보 지구,방보 지,TRUE
kr,TH,10000726,Bang Phli District,방플리 지구,방플리 지,TRUE
kr,TH,10000105,Mueang Samut Prakan District,무앙 사무트 프라칸 지구,무앙 사무트 프라칸 지,TRUE
kr,TH,10000230,Phra Pradaeng District,프라쁘라댕 지구,프라쁘라댕 지,TRUE
kr,TH,10001831,Kham Ta Kla District,캄 타 클라 지구,캄 타 클라 지,TRUE
kr,TH,10003380,Nikhom Nam Un District,니콤남운 지구,니콤남운 지,TRUE
kr,TH,10001020,Phon Na Kaeo District,폰나깨오 지구,폰나깨오 지,TRUE
kr,TH,10001339,Waritchaphum District,와리차품 지구,와리차품 지,TRUE
kr,TH,10001336,Wanon Niwat District,와논 니왓 지구,와논 니왓 지,TRUE
kr,TH,10001190,Akat Amnuai District,아카트 암누아이 지구,아카트 암누아이 지,TRUE
kr,TH,10001598,Ban Muang District,반무앙 지구,반무앙 지,TRUE
kr,TH,10001019,Charoen Sin District,차로엔신 지구,차로엔신 지,TRUE
kr,TH,10000620,Khok Si Suphan District,콕시수판 지구,콕시수판 지,TRUE
kr,TH,10005108,Kusuman District,쿠스만 지구,쿠스만 지,TRUE
kr,TH,10003456,Kut Bak District,쿠트박 지구,쿠트박 지,TRUE
kr,TH,10001390,Song Dao District,송다오 지구,송다오 지,TRUE
kr,TH,10000948,Tao Ngoi District,타오 응오이 지구,타오 응오이 지,TRUE
kr,TH,10000720,Phu Phan District,푸판 지구,푸판 지,TRUE
kr,TH,10002504,Sawang Daen Din District,사왕 다엔딘 지구,사왕 다엔딘 지,TRUE
kr,TH,10007526,Khok Si,콕 시,콕,TRUE
kr,TH,10000728,Phanna Nikhom District,판나 니콤 지구,판나 니콤 지,TRUE
kr,TH,10000724,Phang Khon District,팡콘 지구,팡콘 지,TRUE
kr,TH,10000110,Mueang Sakon Nakhon District,무앙 사콘 나콘 지구,무앙 사콘 나콘 지,TRUE
kr,TH,10002419,Wang Nam Yen District,왕남옌 지구,왕남옌 지,TRUE
kr,TH,10002714,Khlong Hat District,클롱핫 지구,클롱핫 지,TRUE
kr,TH,10002055,Khao Chakan District,카오차칸 지구,카오차칸 지,TRUE
kr,TH,10001310,Wang Sombun District,왕솜분 지구,왕솜분 지,TRUE
kr,TH,10002428,Ta Phraya District,타 프라야 지구,타 프라야 지,TRUE
kr,TH,10003671,Khok Sung District,콕 성 지구,콕 성 지,TRUE
kr,TH,10001146,Watthana Nakhon District,왓타나 나콘 지구,왓타나 나콘 지,TRUE
kr,TH,10002562,Mueang Sa Kaeo District,무앙사깨오 지구,무앙사깨오 지,TRUE
kr,TH,10000113,Aranyaprathet District,아라냐프라텟 지구,아라냐프라텟 지,TRUE
kr,TH,10002274,Nong Hi District,농하이 지구,농하이 지,TRUE
kr,TH,10001123,Moei Wadi District,모에이 와디 지구,모에이 와디 지,TRUE
kr,TH,10001056,Chiang Khwan District,치앙칸 지구,치앙칸 지,TRUE
kr,TH,10000988,Changhan District,창한 지구,창한 지,TRUE
kr,TH,10001668,Chaturaphak Phiman District,차투라팍 피만 지구,차투라팍 피만 지,TRUE
kr,TH,10001531,At Samat District,사마트 지구,사마트 지,TRUE
kr,TH,10005058,Mueang Suang District,무앙 쑤앙 지구,무앙 쑤앙 지,TRUE
kr,TH,10000590,Thung Khao Luang District,퉁 카오 루앙 지구,퉁 카오 루앙 지,TRUE
kr,TH,10000606,Kaset Wisai District,카세트 위사이 지구,카세트 위사이 지,TRUE
kr,TH,10003351,Si Somdet District,시솜뎃 지구,시솜뎃 지,TRUE
kr,TH,10002255,Pathum Rat District,파툼랏 지구,파툼랏 지,TRUE
kr,TH,10000999,Phanom Phrai District,파놈 프라이 지구,파놈 프라이 지,TRUE
kr,TH,10001440,Pho Chai District,포차이 지구,포차이 지,TRUE
kr,TH,10006000,Pho Si,포 시,포,TRUE
kr,TH,10002558,Phon Sai District,폰사이 지구,폰사이 지,TRUE
kr,TH,10000610,Selaphum District,셀라품 지구,셀라품 지,TRUE
kr,TH,10001307,Phon Thong District,폰통 지구,폰통 지,TRUE
kr,TH,10011287,Non Chaisi,논 차이시,논 차이,TRUE
kr,TH,10001820,Nong Phok District,농폭 지구,농폭 지,TRUE
kr,TH,10000926,Suwannaphum District,수완나품 지구,수완나품 지,TRUE
kr,TH,10003047,Mueang Roi Et District,무앙 로이엣 지구,무앙 로이엣 지,TRUE
kr,TH,10005401,Khon Kaen Sub-District,콘깬 하위 지구,콘깬 하위 지,TRUE
kr,TH,10000796,Thawat Buri District,타왓 부리 지구,타왓 부리 지,TRUE
kr,TH,10002795,Thawat Buri,타왓 부리,타왓 부,TRUE
kr,TH,10000130,Ratchaburi,랏차부리,랏차부,TRUE
kr,TH,10001346,Bang Phae District,방패 지구,방패 지,TRUE
kr,TH,10001120,Wat Phleng District,왓 플렝 지구,왓 플렝 지,TRUE
kr,TH,10000222,Photharam District,포타람 지구,포타람 지,TRUE
kr,TH,10001833,Damnoen Saduak District,담넌 사두억 지구,담넌 사두억 지,TRUE
kr,TH,10001769,Ban Pong District,반퐁 지구,반퐁 지,TRUE
kr,TH,10003864,Ban Kha District,반카 지구,반카 지,TRUE
kr,TH,10000762,Chom Bueng District,촘부엥 지구,촘부엥 지,TRUE
kr,TH,10000358,Pak Tho District,팍토 지구,팍토 지,TRUE
kr,TH,10001721,Suan Phueng District,수안풍 지구,수안풍 지,TRUE
kr,TH,30010746,Ta Nao Si,타 나오 시,타 나오,TRUE
kr,TH,10000698,Mueang Ratchaburi District,무앙 랏차부리 지구,무앙 랏차부리 지,TRUE
kr,TH,10000428,La-un District,라운 지구,라운 지,TRUE
kr,TH,10004580,Suk Samran District,숙 삼란 지구,숙 삼란 지,TRUE
kr,TH,10000530,Kra Buri District,크라부리 지구,크라부리 지,TRUE
kr,TH,10001078,Kapoe District,카포에 지구,카포에 지,TRUE
kr,TH,10000794,Mueang Ranong District,무앙라농 지구,무앙라농 지,TRUE
kr,TH,10001755,Pranburi District,프란부리 지구,프란부리 지,TRUE
kr,TH,10002190,Pranburi,프란부리,프란부,TRUE
kr,TH,10000902,Bang Saphan Noi District,방 사판 노이 지구,방 사판 노이 지,TRUE
kr,TH,10002776,Thap Sakae District,탑사카에 지구,탑사카에 지,TRUE
kr,TH,10000734,Sam Roi Yot District,삼로이욧 지구,삼로이욧 지,TRUE
kr,TH,10002356,Kui Buri District,쿠이부리 지구,쿠이부리 지,TRUE
kr,TH,10005105,Kui Buri,쿠이 부리,쿠이 부,TRUE
kr,TH,10002029,Bang Saphan District,방사판 지구,방사판 지,TRUE
kr,TH,10000251,Mueang Prachuap Khiri Khan District,무앙프라추압키리칸 지구,무앙프라추압키리칸 지,TRUE
kr,TH,10005425,Hua Hin District,후아힌 지구,후아힌 지,TRUE
kr,TH,10001525,Pak Khat District,팍캇 지구,팍캇 지,TRUE
kr,TH,10003401,Na Dong,나 동,나,TRUE
kr,TH,10000627,So Phisai District,소 피사이 지구,소 피사이 지,TRUE
kr,TH,10001186,Si Wilai District,시 윌라이 지구,시 윌라이 지,TRUE
kr,TH,10003738,Bung Khla District,붕 클라 지구,붕 클라 지,TRUE
kr,TH,10002010,Phon Charoen District,폰 차런 지구,폰 차런 지,TRUE
kr,TH,10001978,Bueng Khong Long District,부엥 콩 롱 지구,부엥 콩 롱 지,TRUE
kr,TH,10002150,Seka District,세카 지구,세카 지,TRUE
kr,TH,10001424,Mueang Bueng Kan District,무앙부엥칸 지구,무앙부엥칸 지,TRUE
kr,TH,10001426,Khai Si,카이시,카이,TRUE
kr,TH,10000224,Prachin Buri,프라친 부리,프라친 부,TRUE
kr,TH,10002175,Prachantakham District,프라찬타캄 지구,프라찬타캄 지,TRUE
kr,TH,10001836,Si Mahosot District,시 마호솟 지구,시 마호솟 지,TRUE
kr,TH,10004375,Na Di District,나디 지구,나디 지,TRUE
kr,TH,10004269,Ban Sang District,반상 지구,반상 지,TRUE
kr,TH,10000660,Kabin Buri District,까빈부리 지구,까빈부리 지,TRUE
kr,TH,10005489,Yan Ri,얀 리,얀,TRUE
kr,TH,10007013,Nonsi,논시,논,TRUE
kr,TH,10000857,Mueang Prachin Buri District,무앙프라친 부리 지구,무앙프라친 부리 지,TRUE
kr,TH,10001508,Si Maha Phot District,시 마하 폿 지구,시 마하 폿 지,TRUE
kr,TH,10000076,Mueang Phuket District,무앙 푸켓 지구,무앙 푸켓 지,TRUE
kr,TH,30009944,Coconut Island,코코넛 섬,코코넛,TRUE
kr,TH,10011170,Kathu District,카투 지구,카투 지,TRUE
kr,TH,10001109,Thalang District,탈랑 지구,탈랑 지,TRUE
kr,TH,30009957,Nakha Yai Island,나카야이섬,나카야이,TRUE
kr,TH,30009941,Boat Lagoon,보트 라군,보트 라,TRUE
kr,TH,30009953,Maiton Island,마이톤 섬,마이톤,TRUE
kr,TH,10000247,Mueang Phrae District,무앙프라 지구,무앙프라 지,TRUE
kr,TH,10002492,Nong Muang Khai District,농무앙카이 지구,농무앙카이 지,TRUE
kr,TH,10000850,Rong Kwang District,롱광지구,롱광지,TRUE
kr,TH,10002905,Thung Si,퉁시,퉁,TRUE
kr,TH,10001601,Song District,송지구,송지,TRUE
kr,TH,10001216,Wang Chin District,왕친 지구,왕친 지,TRUE
kr,TH,10002155,Den Chai District,덴 차이 지구,덴 차이 지,TRUE
kr,TH,10001406,Long District,롱 지구,롱 지,TRUE
kr,TH,10000848,Sung Men District,성먼 지구,성먼 지,TRUE
kr,TH,10002954,Ban Phraek District,방 프랙 지구,방 프랙 지,TRUE
kr,TH,10000245,Phak Hai District,팍하이 지구,팍하이 지,TRUE
kr,TH,10000505,Lat Bua Luang District,랏부아루앙 지구,랏부아루앙 지,TRUE
kr,TH,10001776,Tha Ruea District,타 루아 지구,타 루아 지,TRUE
kr,TH,10000785,Phachi District,파치 지구,파치 지,TRUE
kr,TH,10001378,Bang Ban District,방반 지구,방반 지,TRUE
kr,TH,10001001,Sena District,세나 지구,세나 지,TRUE
kr,TH,10003140,Nakhon Luang District,나콘 루앙 지구,나콘 루앙 지,TRUE
kr,TH,30016595,Bang Pahan District,방 파한 지구,방 파한 지,TRUE
kr,TH,30016610,Ban Li,반 리,반,TRUE
kr,TH,10000844,Maha Rat District,마하랏 지구,마하랏 지,TRUE
kr,TH,10004266,Bang Phli,방플리,방플,TRUE
kr,TH,10000301,Uthai District,우타이 지구,우타이 지,TRUE
kr,TH,10000192,Wang Noi District,왕 노이 지구,왕 노이 지,TRUE
kr,TH,10001386,Bang Pa-in District,방파인지구,방파인지,TRUE
kr,TH,10000102,Ayutthaya District,아유타야 지구,아유타야 지,TRUE
kr,TH,10011237,Lum Phli,룸플리,룸플,TRUE
kr,TH,30010107,Tha Wa Su Kri,타 와 수 크리,타 와 수 크,TRUE
kr,TH,10000085,Mueang Phitsanulok District,무앙 핏사눌록 지구,무앙 핏사눌록 지,TRUE
kr,TH,10001024,Chat Trakan District,찻 뜨라깐 지구,찻 뜨라깐 지,TRUE
kr,TH,10007060,Ban Dong,반동,반,TRUE
kr,TH,10001375,Bang Krathum District,방 크라툼 지구,방 크라툼 지,TRUE
kr,TH,10006365,Sanam Khli,사남 클리,사남 클,TRUE
kr,TH,10001341,Wat Bot District,왓봇 지구,왓봇 지,TRUE
kr,TH,10001125,Noen Maprang District,노엔 마랑 지구,노엔 마랑 지,TRUE
kr,TH,10001331,Phrom Phiram District,프롬 피람 지구,프롬 피람 지,TRUE
kr,TH,10000324,Nakhon Thai District,나콘타이 지구,나콘타이 지,TRUE
